Var_Name,Var_Text
Q140," Based on what you know, do you think the U.S. should or should not participate in the following international agreements?Should participate (1)Should not participate (2)The Paris Agreement that calls for countries to collectively reduce their emissions of greenhouse gases (1)The agreement on the International Criminal Court that can try individuals for war crimes, genocide, or crimes against humanity if their own country won’t try them (3)The agreement that lifts some international economic sanctions against Iran in exchange for strict limits on its nuclear program for at least the next decade (7)"
Q10," Do you believe that globalization, especially the increasing connections of our economy with others around the world, is mostly good or mostly bad for the United States?Mostly good (1)Mostly bad (2)"
Q10_public, How do you think the public would answer this question about whether globalization is mostly good or bad for the United States?Mostly good (1)Mostly bad (2)
Q71a," As you may know, the United States is now negotiating a free trade agreement with twelve Pacific nations called the Trans-Pacific Partnership (or TPP). Based on what you know, do you strongly support, somewhat support, somewhat oppose or strongly oppose this free trade agreement?I strongly support it (1)I somewhat support it (2)I somewhat oppose it (3)I strongly oppose it (4)"
Q190," Overall, do you think international trade is good or bad for:Good (1)Bad (2)The U.S. economy  (1)American companies  (2)Consumers like you  (3)Creating jobs in the U.S. (4)Job security for American workers (6)Your own standard of living (7)"
NQ30, There has been some discussion about the circumstances that might justify using U.S. troops in other parts of the world ${e://Field/EXP1}. Please give your opinion about some situations.  Would you favor or oppose ${e://Field/EXP2}: Favor (1)Oppose (2)If North Korea invaded South Korea (1)To stop a government from committing genocide and killing large numbers of its own people (2)If Israel were attacked by its neighbors (3)To stop Iran from obtaining nuclear weapons (4)To fight against violent Islamic extremist groups in Iraq and Syria  (5)To ensure the oil supply (6)To deal with humanitarian crises (7)
NQ30_COMMON," In the scenarios you just read about, what do you remember about what the scenarios all had in common?All involved nuclear weapons. (1)All involved North Korea. (2)All involved the United States deploying troops as part of a United Nations Security Council authorized mission. (3)All involved the United States deploying troops unilaterally. (4)"
Q40," Do you think the United States should or should not have long-term military bases in the following places?Should have (1)Should not have (2)Japan (1)South Korea (2)Germany (3)Australia (4)INTRO_Terrorism And next are a few questions on another issue.N16 Do you think that, as a country, we are more safe, about as safe, or less safe than we were before the terrorist attacks of September 11th, 2001?More safe (1)About as safe (2)Less safe (3)"
Q281," Are you very worried, somewhat worried, not very worried or not worried at all that:Very worried (1)Somewhat worried (2)Not very worried (3)Not at all worried (4)You or someone you know will be the target of gun violence (1)You or someone you know will be the target of a terrorist attack (2)INTRO_Middle_East Next is a series of questions about the Middle East."
Q325A," In your opinion, is Israel playing a very positive, somewhat positive, somewhat negative or very negative role in resolving the key problems facing the Middle East?Very positive (1)Somewhat positive (2)Somewhat negative (3)Very negative (4)"
Q267a," Do you support or oppose the United States taking each of the following actions with respect to Syria?Support (1)Oppose (2)Accepting Syrian refugees into the United States (1)Helping to negotiate a peace agreement that allows President Assad of Syria to remain in power (7)Sending arms and supplies to anti-government groups in Syria (3)Enforcing a no-fly zone over parts of Syria, including bombing Syrian air defenses (4)Conducting airstrikes against violent Islamic extremist groups (8)Sending special operations forces into Syria to fight violent Islamic extremist groups (5b)Sending combat troops into Syria to fight violent Islamic extremist groups (5)"
Q376," Now thinking about U.S. foreign policy in Asia, do you think the U.S. should put a higher priority on:Building up our strong relations with traditional allies like South Korea and Japan, even if this might diminish our relations with China (1)Building a new partnership with China, even if this might diminish our relations with our traditional allies (2)"
Q350A," In dealing with the rise of China’s power, do you think the U.S. should:Undertake friendly cooperation and engagement with China (1)Actively work to limit the growth of China’s power (2)"
Q390," Should legal immigration into the United States be kept at its present level, increased or decreased?Kept at present level (1)Increased (2)Decreased (3)"
Q390b, What do you think the majority of the American public wants - for illegal immigrants to be able to stay in their jobs and in the United States or that they should be required to leave their jobs and leave the US?Stay in their jobs and stay in the United States (1)Leave their jobs and leave the US (2)
Q405," When it comes to immigration, which comes closest to your view about illegal immigrants who are currently working in the U.S.?They should be allowed to stay in their jobs and to apply for U.S. citizenship (1)They should be allowed to stay in their jobs and to eventually apply for U.S. citizenship only if they pay a penalty and wait a number of years (2)They should be allowed to stay in their jobs with work permits, but not apply for U.S. citizenship (3)They should be required to leave their jobs and leave the U.S. (4)"
NA-1," Switching gears, how often do you consider the different impacts a policy might have on women in your professional decision‐making?"
NA-2, Policies can impact men and women differently. How relevant do you think this concern is in the following issue areas?
Q1000," If the presidential election were being held today, for whom would you vote?Hillary Clinton (1)Donald Trump (2)Neither (3)Other (specify) (4) ____________________"
Q1000B, Would you lean toward?Hillary Clinton (1)Donald Trump (2)Neither (3)Other (specify) (4) ____________________
Q1001," Regardless of your voting preference in the previous question, who was your top choice for president among the following candidates?Hillary Clinton (1)Donald Trump (2)Bernie Sanders (3)Ted Cruz (4)John Kasich (5)Marco Rubio (6)Jeb Bush (7)Other (specify) (8) ____________________"
Q1005," In general, do you think of yourself as:Extremely liberal (1)Liberal (2)Slightly liberal (3)Moderate, middle of the road (4)Slightly conservative (5)Conservative (6)Extremely conservative (7)"
Q1010," Generally speaking, do you usually think of yourself as a Republican, a Democrat, an independent, or other?Republican (1)Democrat (2)Independent (3)Other (4)"
Q1015, Would you call yourself a strong Republican or a not very strong Republican?Strong (1)Not Strong (2)
Q1020, Would you call yourself a strong Democrat or a not very strong Democrat?Strong (1)Not Strong (2)
Q1025," Do you think of yourself as closer to the Republican Party or to the Democratic Party?Republican (1)Democratic (2)Neither (3)RegVoter Are you currently registered to vote in the U.S.?Yes, I am registered to vote  (1)No, I am not registered to vote (2)No, I am not an American citizen (3)Not sure (4)"
